Source Node	Target Node	Interaction Type
Cd3g	Cd3e	Undirected
Fos	Jun	Undirected
Fos	Atf7	Undirected
Fos	Eef1d	Undirected
Fos	Psmc5	Undirected
Fos	Jund	Undirected
Fos	Schip1	Undirected
Fos	Optn	Undirected
Rac2	Pak1	Undirected
Siah1a	Siah1a	Undirected
ORC4L	ORC2L	Undirected
ORC4L	ORC6L	Undirected
ORC4L	ORC5L	Undirected
ORC4L	MCM10	Undirected
MCM5	ORC3L	Undirected
MCM5	MCM7	Undirected
MCM5	CDC5L	Undirected
MCM5	CDKN2A	Undirected
MCM5	ORC1L	Undirected
MCM5	ORC5L	Undirected
Gsk3b	Map3k1	Undirected
ARPC4	ACTR2	Undirected
ARPC4	ARPC5	Undirected
PLA2G2A	PLA2G2A	Undirected
Il27ra	Bhlhb2	Undirected
CDKN2D	CDK6	Undirected
HDAC3	PPP4C	Undirected
HDAC3	NFKBIA	Undirected
HDAC3	TBL1X	Undirected
HDAC3	PPP4R1	Undirected
HDAC3	BCL3	Undirected
Mfap2	Jag2	Undirected
Mfap2	Jag1	Undirected
Dnm1	Fgr	Undirected
Dnm1	Pik3r1	Undirected
Dnm1	Plcg1	Undirected
Dnm1	Src	Undirected
Dnm1	Fyn	Undirected
HRAS	RALGDS	Undirected
HRAS	PIK3CG	Undirected
HRAS	HRAS	Undirected
Bad	Wasf1	Undirected
Bad	Prkaca	Undirected
Bad	Ywhaq	Undirected
Bad	Gck	Undirected
Bad	Ppp1cc	Undirected
Bad	Ppp1ca	Undirected
Bad	Bcl2l2	Undirected
Ptk2b	Fyn	Undirected
Ptk2b	Ptk2b	Undirected
Id1	Myod1	Undirected
Icos	Icosl	Undirected
NBN	XRCC5	Undirected
NBN	PRKDC	Undirected
NBN	ATR	Undirected
NBN	TREX1	Undirected
NBN	RAD50	Undirected
L3mbtl2	Rnf2	Undirected
Eps8l2	Acta1	Undirected
Inhba	Acvr2b	Undirected
Inhba	Inhba	Undirected
Utrn	Sgca	Undirected
Notch1	XP_192925	Undirected
Notch1	Notch1	Undirected
MET	HGF	Undirected
MET	CBL	Undirected
MET	INPP5D	Undirected
MET	MET	Undirected
MET	INPPL1	Undirected
EGFR	EGFR	Undirected
EXOSC8	MKRN1	Undirected
EXOSC8	ZFP36	Undirected
EXOSC8	EXOSC6	Undirected
EXOSC8	FHOD1	Undirected
EXOSC8	EXOSC8	Undirected
GSTM3	GSTM2	Undirected
AMD1	AMD1	Undirected
Rock1	Rnd3	Undirected
Rock1	Rhoa	Undirected
EGF	EGF	Undirected
EGF	EGFR	Undirected
CAMK2A	ACTN4	Undirected
PAK4	LIMK1	Undirected
Fzd8	Fzd8	Undirected
Cdk2	Ccne1	Undirected
Dok1	Sirpa	Undirected
Dok1	Ret	Undirected
Dok1	Dok1	Undirected
FADD	TRADD	Undirected
Plxna1	Plxnb1	Undirected
SRI	SRI	Undirected
NTF3	BDNF	Undirected
RCC1	RAN	Undirected
RCC1	RCC1	Undirected
Fras1	Grip1	Undirected
LSM6	MCRS1	Undirected
LSM6	LSM1	Undirected
LSM6	SNRPD2	Undirected
LSM6	LSM7	Undirected
LSM6	POLD2	Undirected
LSM6	LSM8	Undirected
TREX1	PRKDC	Undirected
TREX1	ATR	Undirected
Ezh2	Hdac1	Undirected
PRKCD	CDCP1	Undirected
PRKCD	GNB2L1	Undirected
PRKCD	PEBP1	Undirected
PRKCD	IGF1R	Undirected
PRKCD	STAT3	Undirected
NCKAP1	ABI1	Undirected
Unc5b	Unc5b	Undirected
Hoxa5	Meis1	Undirected
Adssl1	Adssl1	Undirected
PROC	PROC	Undirected
EIF2C1	DCP2	Undirected
EIF2C1	EIF2C2	Undirected
Snx26	Cdc42	Undirected
Snx26	Rhoj	Undirected
MMP12	MMP12	Undirected
ATP2B4	PDZD11	Undirected
ATP2B4	DLG1	Undirected
ATP2B4	DLG3	Undirected
ATP2B4	DLG4	Undirected
Rph3a	Rab3a	Undirected
Rph3a	Rab3d	Undirected
Rph3a	Rab3b	Undirected
Rph3a	Rab3c	Undirected
Rph3a	Rab27a	Undirected
Rph3a	Rab8a	Undirected
ADRA2A	ADRB1	Undirected
BCL2L1	BID	Undirected
BCL2L1	BID	Undirected
Ush1c	Shbg	Undirected
FCGR3B	IGHA2	Undirected
Cacybp	S100a6	Undirected
CBFB	RUNX1	Undirected
CBFB	RUNX3	Undirected
CBFB	CBFB	Undirected
ME2	ME2	Undirected
ACTB	U13369	Undirected
ACTB	ACTB	Undirected
Ppp1ca	Ppp1r9a	Undirected
Ppp1ca	Ppp1r9b	Undirected
Arg1	Arg1	Undirected
Phc2	Topors	Undirected
SOS2	HRAS	Undirected
MAP2K2	MAPK1	Undirected
MAP2K2	ARAF	Undirected
MAP2K2	MAPK3	Undirected
MAP2K2	MAP2K2	Undirected
S100A12	S100A12	Undirected
ITGA9	ITGB1	Undirected
Zdhhc15	Zdhhc15	Undirected
CD209	CD209	Undirected
Hoxa11	Meis1	Undirected
TFRC	HFE	Undirected
TFRC	TFRC	Undirected
Mitf	Pias3	Undirected
CDK7	CDK6	Undirected
EEF1E1	ATR	Undirected
DOM3Z	DOM3Z	Undirected
JUND	MAFK	Undirected
JUND	HLF	Undirected
JUND	BATF	Undirected
JUND	FOSL2	Undirected
JUND	FOSB	Undirected
JUND	FOS	Undirected
JUND	ATF3	Undirected
JUND	FOSL1	Undirected
GSN	ACTA1	Undirected
GSN	ACTB	Undirected
Hs1bp3	Hcls1	Undirected
Tsnax	Tsnaxip1	Undirected
Tsnax	Unc84a	Undirected
Evl	Lyn	Undirected
Evl	Apbb1	Undirected
Evl	Abl1	Undirected
Evl	Evl	Undirected
ACCN3	LIN7B	Undirected
ACCN3	GOPC	Undirected
ACCN3	DLG4	Undirected
THRB	CTCF	Undirected
THRB	ANP32A	Undirected
THRB	MED21	Undirected
THRB	RXRB	Undirected
Kcnj2	Kcnj2	Undirected
Rag2	Skp2	Undirected
Cables2	Cdk5	Undirected
Cables2	NP_081441	Undirected
Cables2	Abl1	Undirected
Prkcsh	Ptprc	Undirected
HNRNPD	EXOSC4	Undirected
HNRNPD	LSM5	Undirected
HNRNPD	C1QBP	Undirected
Sqstm1	Trim63	Undirected
Sqstm1	Kcnab2	Undirected
Sqstm1	Kcnab1	Undirected
CENPB	CENPB	Undirected
Adfp	Abhd5	Undirected
NP_036343	ITGB1	Undirected
BAG1	HSPA8	Undirected
GMEB1	GMEB1	Undirected
XPO1	XPO1	Undirected
Ebi3	Il27	Undirected
H2AFZ	H2AFZ	Undirected
Rgs19	Gipc1	Undirected
PEA15	RPS6KA3	Undirected
Dab1	Aplp2	Undirected
Dab1	Lrp1	Undirected
Dab1	Vldlr	Undirected
Dab1	Ldlr	Undirected
Dab1	Lrp8	Undirected
Dab1	App	Undirected
IDH1	IDH1	Undirected
ATF7	MAFK	Undirected
ATF7	FOSL2	Undirected
ATF7	FOSB	Undirected
ATF7	BACH2	Undirected
ATF7	FOS	Undirected
ATF7	JUNB	Undirected
ATF7	CEBPA	Undirected
ATF7	JUN	Undirected
ATF7	JUND	Undirected
ATF7	ATF7	Undirected
ATF7	ATF3	Undirected
ATF7	ATF4	Undirected
ATF7	FOSL1	Undirected
ATF7	MAFG	Undirected
MLH1	MBD4	Undirected
MLH1	BLM	Undirected
MLH1	MLH3	Undirected
MLH1	PMS2	Undirected
MLH1	MSH4	Undirected
EGFR	PIK3R2	Undirected
EGFR	PIK3R1	Undirected
EGFR	PLD2	Undirected
EGFR	HSP90AA1	Undirected
EGFR	PLCG1	Undirected
EGFR	VAV2	Undirected
EGFR	PAK1	Undirected
EGFR	CDH1	Undirected
EGFR	STAT3	Undirected
EGFR	EGFR	Undirected
GNG2	GNB1	Undirected
PKP3	DSG1	Undirected
PKP3	DSC3	Undirected
PKP3	DSC1	Undirected
PKP3	DSG2	Undirected
PKP3	DSG3	Undirected
PKP3	DSC2	Undirected
FSHB	CGA	Undirected
FSHB	FSHB	Undirected
Zfp423	Ebf1	Undirected
BAX	MOAP1	Undirected
BAX	VDAC1	Undirected
BAX	BBC3	Undirected
BAX	BID	Undirected
BAX	BCL2L1	Undirected
GSTP1	GSTP1	Undirected
Coil	Coil	Undirected
Pdgfrb	Plcg1	Undirected
Pdgfrb	Prdx2	Undirected
Pdgfrb	Ptpn11	Undirected
Pdgfrb	Pdgfrb	Undirected
MAOB	MAOB	Undirected
TAF4	TAF12	Undirected
TAF4	ATF7	Undirected
Hsph1	Hspb1	Undirected
Hsph1	Hspa8	Undirected
CDKN2C	CDK6	Undirected
HPRT1	HPRT1	Undirected
SULT2A1	SULT2A1	Undirected
VCAM1	VCAM1	Undirected
Pou1f1	Pou1f1	Undirected
UBE2J1	BIRC2	Undirected
Dag1	Lama1	Undirected
Dag1	Sgcd	Undirected
Dag1	Drp2	Undirected
Dag1	Dag1	Undirected
Ctnnbip1	Ctnnb1	Undirected
Hcrtr1	Npy	Undirected
Hcrtr1	HcRt	Undirected
Mmp3	Tnfsf11	Undirected
Rit2	Ralgds	Undirected
PKD2	DIAPH1	Undirected
NR1D1	NR1D1	Undirected
CDK8	MAML1	Undirected
Sema3c	Nrp1	Undirected
EPS15	EPN2	Undirected
EPS15	HRB	Undirected
EPS15	SH3BP4	Undirected
EPS15	NUMBL	Undirected
EPS15	NUMB	Undirected
EPS15	CDC40	Undirected
PTTG1	CDC20	Undirected
EGR1	SP1	Undirected
EGR1	CEBPB	Undirected
SH2D1A	CD244	Undirected
SH2D1A	CD84	Undirected
SH2D1A	SLAMF1	Undirected
SH2D1A	SH2D1A	Undirected
EPHB1	PDGFRB	Undirected
EPHB1	GRB10	Undirected
EPHB1	GRB2	Undirected
EPHB1	ACP1	Undirected
CSK	INSR	Undirected
CSK	RGS16	Undirected
CSK	AXL	Undirected
CSK	IGF1R	Undirected
CSK	CSK	Undirected
Orc6l	Orc3l	Undirected
EIF2B1	ADRB2	Undirected
Fbln2	Lamc2	Undirected
SOD1	SOD1	Undirected
Trhr2	Trh	Undirected
IVD	IVD	Undirected
ACTR2	ACTR3	Undirected
PCAF	NCOA3	Undirected
FYN	SH2D1A	Undirected
FYN	FYN	Undirected
SMAD2	ST5	Undirected
SMAD2	ZNF41	Undirected
SMAD2	CYP11A1	Undirected
SMAD2	SMURF1	Undirected
SMAD2	ABTB1	Undirected
SMAD2	PAPPA	Undirected
SMAD2	ANK3	Undirected
SMAD2	RPS14	Undirected
SMAD2	DOCK8	Undirected
SMAD2	TBC1D1	Undirected
SMAD2	CUL5	Undirected
SMAD2	ZMYND11	Undirected
SMAD2	RNF123	Undirected
SMAD2	PSMD8	Undirected
SMAD2	TGM2	Undirected
SMAD2	PSMD11	Undirected
SMAD2	ANAPC2	Undirected
SMAD2	SMURF2	Undirected
SMAD2	UBR5	Undirected
SMAD2	DYNC1H1	Undirected
SMAD2	ZEB2	Undirected
SMAD2	ANTXR2	Undirected
SMAD2	DCUN1D1	Undirected
SMAD2	RANBP9	Undirected
SMAD2	NAGK	Undirected
SMAD2	PRKAR1A	Undirected
SMAD2	AMY2B	Undirected
SMAD2	RANBP6	Undirected
SMAD2	SNRP70	Undirected
SMAD2	BTBD2	Undirected
SMAD2	PEX19	Undirected
SMAD2	SKIL	Undirected
SMAD2	BAZ1A	Undirected
SMAD2	10956	Undirected
SMAD2	C1orf181	Undirected
SMAD2	KIAA1033	Undirected
SMAD2	TRIM62	Undirected
SMAD2	NCOA6	Undirected
SMAD2	ANAPC10	Undirected
SMAD2	EEF1A1	Undirected
SMAD2	SNAPIN	Undirected
SMAD2	RXRA	Undirected
SMAD2	RPS27A	Undirected
SMAD2	ST13	Undirected
SMAD2	SKI	Undirected
SMAD2	EIF3EIP	Undirected
SMAD2	KPNB1	Undirected
SMAD2	CDK4	Undirected
SMAD2	KHDRBS1	Undirected
SMAD2	SMAD3	Undirected
SMAD2	LAMA5	Undirected
SMAD2	M6PRBP1	Undirected
SMAD2	DNAJC7	Undirected
SMAD2	PPP2R1A	Undirected
SMAD2	UBA52	Undirected
SMAD2	AP1B1	Undirected
SMAD2	PSAP	Undirected
SMAD2	CREBBP	Undirected
SMAD2	ROCK1	Undirected
SMAD2	CDK2	Undirected
SMAD2	SMAD2	Undirected
SMAD2	GATAD2B	Undirected
SMAD2	RARB	Undirected
SMAD2	CISH	Undirected
SMAD2	C14orf44	Undirected
Gab3	Lyn	Undirected
Gab3	Ptpn11	Undirected
Gab3	Grb2	Undirected
Nr5a1	Nr0b2	Undirected
Nr5a1	Tbx19	Undirected
Nr5a1	Nr0b1	Undirected
Nr5a1	Sox8	Undirected
Nr5a1	Sox9	Undirected
Lphn1	Shank2	Undirected
MED17	MED19	Undirected
MED17	MED22	Undirected
MED17	MED30	Undirected
BUB1	CDC20	Undirected
BUB1	BUB3	Undirected
ALDOB	ALDOB	Undirected
SFPQ	NONO	Undirected
CHRM4	EEF1A2	Undirected
CHRM4	GRB2	Undirected
Stat1	Pdlim2	Undirected
F9	F9	Undirected
Il16	Kcnj15	Undirected
Il16	Grin2d	Undirected
Il16	Kcnd3	Undirected
Il16	Kcnj4	Undirected
Il16	Grin2b	Undirected
Il16	Kcnd1	Undirected
Il16	Grin2a	Undirected
Il16	Cacna1c	Undirected
Il16	Kcnd2	Undirected
Il16	Kcnj2	Undirected
Fyn	Prlr	Undirected
Fyn	Dlg4	Undirected
ICAM1	EZR	Undirected
App	Shc1	Undirected
App	Shc3	Undirected
CEBPD	BATF	Undirected
CEBPD	CEBPA	Undirected
CEBPD	CEBPE	Undirected
CEBPD	DDIT3	Undirected
CEBPD	CEBPD	Undirected
CEBPD	ATF4	Undirected
CEBPD	ATF5	Undirected
Vti1b	Vamp8	Undirected
Gadd45b	Pcna	Undirected
C1QBP	C1QBP	Undirected
Rpl30	Gpx1	Undirected
Rpl30	Dio1	Undirected
Rpl30	Sep15	Undirected
Tbx21	NP_038717	Undirected
Tbx21	Itk	Undirected
Tbx21	Txk	Undirected
Tbx21	Gata3	Undirected
RNF11	USP5	Undirected
RNF11	ASCC2	Undirected
RNF11	RABGEF1	Undirected
RNF11	SMURF1	Undirected
RNF11	WWP2	Undirected
RNF11	EPN3	Undirected
RNF11	UBQLN2	Undirected
RNF11	EPN2	Undirected
RNF11	NEDD4L	Undirected
RNF11	POLI	Undirected
RNF11	UBQLN4	Undirected
RNF11	TOM1L2	Undirected
RNF11	AUP1	Undirected
RNF11	MYO6	Undirected
RNF11	SMURF2	Undirected
RNF11	EPN1	Undirected
RNF11	ZFYVE16	Undirected
RNF11	UBC	Undirected
RNF11	DCUN1D1	Undirected
RNF11	UBE2D2	Undirected
RNF11	SNRP70	Undirected
RNF11	UBE2N	Undirected
RNF11	RNF168	Undirected
RNF11	CALCOCO2	Undirected
RNF11	UBE2D4	Undirected
RNF11	TNIP1	Undirected
RNF11	TNFAIP3	Undirected
RNF11	QARS	Undirected
RNF11	RPS27A	Undirected
RNF11	OPTN	Undirected
RNF11	STAM2	Undirected
RNF11	GGA1	Undirected
RNF11	CBLB	Undirected
RNF11	UBA52	Undirected
RNF11	ITCH	Undirected
RNF11	GGA3	Undirected
RNF11	UBE2D1	Undirected
RNF11	IKBKG	Undirected
RNF11	WWP1	Undirected
RNF11	NEDD4	Undirected
RNF11	PDCD6IP	Undirected
RNF11	EPS15	Undirected
RNF11	TAX1BP1	Undirected
RNF11	ERCC6	Undirected
RNF11	PTPRC	Undirected
RNF11	ANKRD13A	Undirected
Nr3c1	Nr3c1	Undirected
HBG2	HBA2	Undirected
HBG2	HBG2	Undirected
TNFSF13B	TNFSF13B	Undirected
ACVRL1	XIAP	Undirected
TSNAX	TSN	Undirected
DIAPH2	CENPA	Undirected
Dtnbp1	Dtna	Undirected
Tcfe2a	Tcfe2a	Undirected
Cbfb	Tek	Undirected
Cbfb	Runx1	Undirected
Cbfb	Runx2	Undirected
TGFB2	TGFBR3	Undirected
TGFB2	APP	Undirected
ADRA1A	BMP1	Undirected
Rph3a	Rab3a	Undirected
Gipc1	Ntrk1	Undirected
Gipc1	Drd3	Undirected
Gipc1	Drd2	Undirected
Gipc1	Rgs19	Undirected
Gipc1	Gipc1	Undirected
LCP2	GRAP2	Undirected
LCP2	CBL	Undirected
LCP2	PLCG2	Undirected
LCP2	LYN	Undirected
LCP2	SHC1	Undirected
LCP2	FYB	Undirected
LCP2	VAV1	Undirected
LCP2	NCK1	Undirected
Slc12a5	Slc12a5	Undirected
Ndel1	Nefl	Undirected
TNFRSF11A	TRAF6	Undirected
TNFRSF11A	TRAF5	Undirected
Acox1	Acox1	Undirected
Clu	Xrcc6	Undirected
Clu	Clu	Undirected
Pick1	Gria3	Undirected
Pick1	Grm7	Undirected
Pick1	Grm3	Undirected
Pick1	Gria1	Undirected
Vegfa	Vegfa	Undirected
GNAI1	GNAI1	Undirected
Stap1	NP_038717	Undirected
Stap1	Kit	Undirected
CASP9	APAF1	Undirected
CDC6	CDKN1A	Undirected
CDC6	ORC3L	Undirected
CDC6	MCM3	Undirected
CDC6	ORC2L	Undirected
CDC6	PPP2R3A	Undirected
CDC6	MCM2	Undirected
CDC6	PPP2R3B	Undirected
CDC6	CDKN2A	Undirected
CDC6	ORC1L	Undirected
CDC6	MCM10	Undirected
EIF2AK2	PRKRA	Undirected
EIF2AK2	EIF2S1	Undirected
EIF2AK2	EIF2AK2	Undirected
UTRN	UTRN	Undirected
TOP1	TOP1	Undirected
B3GAT3	B3GAT3	Undirected
Lmo4	Jak1	Undirected
Lmo4	Jak2	Undirected
Lmo4	Socs3	Undirected
Lmo4	Il6st	Undirected
Lmo4	Ptpn11	Undirected
Lmo4	Lmo4	Undirected
Rpl12	IPO11	Undirected
Map2k1	Braf	Undirected
NOS2A	NOS2A	Undirected
Matk	Matk	Undirected
Ccnb1	Rfpl4	Undirected
Ccnb1	Gadd45a	Undirected
Ccnb1	Gadd45g	Undirected
Ccnb1	Ube2a	Undirected
Ccnb1	Gadd45b	Undirected
Klf5	Cebpb	Undirected
Polg2	Polg2	Undirected
Stat6	NFKBIA	Undirected
Stat6	Nfkbia	Undirected
Stat6	Stat6	Undirected
GRIA1	GRID2	Undirected
PTK2	VCL	Undirected
PTK2	PXN	Undirected
PTK2	BCAR1	Undirected
PTK2	PTK2	Undirected
Lcn5	Lcn5	Undirected
Stx4a	Stxbp3a	Undirected
EXOC2	RALA	Undirected
AANAT	YWHAZ	Undirected
CSNK2B	MBD4	Undirected
CSNK2B	ZNHIT1	Undirected
CSNK2B	RPL5	Undirected
CSNK2B	LYN	Undirected
CSNK2B	CSNK2A1	Undirected
CSNK2B	CSNK2B	Undirected
YWHAB	Tlk2	Undirected
CD28	IGKC	Undirected
CD28	IGHA2	Undirected
CD28	PIK3R2	Undirected
CD28	CD80	Undirected
CD28	NSF	Undirected
CD28	ITK	Undirected
CD28	CD86	Undirected
CD28	GRB2	Undirected
BRAF	OIP5	Undirected
BRAF	TIMM50	Undirected
BRAF	RAF1	Undirected
BRAF	YWHAB	Undirected
BRAF	BRAF	Undirected
Dok5	Ret	Undirected
APC2	MAPRE1	Undirected
LDB3	ACTN2	Undirected
ARPC5	ACTR2	Undirected
PSEN2	CTNNB1	Undirected
PSEN2	CTNND2	Undirected
PSEN2	CIB1	Undirected
PSEN2	PSEN2	Undirected
Dync1i1	Dynll1	Undirected
Nqo1	Nqo1	Undirected
GPRASP2	CHRM1	Undirected
GPRASP2	HRH2	Undirected
GPRASP2	CHRM2	Undirected
GPRASP2	CALCR	Undirected
GPRASP2	ADRB1	Undirected
GPRASP2	HTR7	Undirected
Gnao1	Oprd1	Undirected
GAPDH	HTATIP	Undirected
GAPDH	GAPDH	Undirected
PLG	PLG	Undirected
Rph3al	Rab3a	Undirected
Rph3al	Rab3d	Undirected
Rph3al	Rab3b	Undirected
Rph3al	Rab3c	Undirected
Rph3al	Rab27a	Undirected
Rph3al	Rab8a	Undirected
Gnmt	Gnmt	Undirected
NFKB1	CTNNB1	Undirected
NFKB1	RUVBL2	Undirected
NFKB1	RELA	Undirected
NFKB1	BCL3	Undirected
NFKB1	NFKB1	Undirected
Rras2	Ralgds	Undirected
Brd7	Ptpn13	Undirected
Brd7	Dvl1	Undirected
Nisch	Itga5	Undirected
Myd116	Kif3a	Undirected
GCA	GCA	Undirected
Ube2i	Slc2a1	Undirected
Ube2i	Dach1	Undirected
STAT1	EP300	Undirected
STAT1	CREBBP	Undirected
STAT1	STAT1	Undirected
HRSP12	HRSP12	Undirected
Gnb2l1	Grin2b	Undirected
Gnb2l1	Fyn	Undirected
Dll1	Magi1	Undirected
Dll1	Psen1	Undirected
Dll1	Magi3	Undirected
Dll1	Mpdz	Undirected
MCM10	CDKN1A	Undirected
MCM10	ORC3L	Undirected
MCM10	CDKN2A	Undirected
Strap	Tgfbr2	Undirected
Strap	Tgfbr1	Undirected
FGB	FGA	Undirected
NCF2	RAC1	Undirected
ATF3	ATF4	Undirected
ATF4	HLF	Undirected
ATF4	BATF	Undirected
ATF4	NFE2L1	Undirected
ATF4	MAF	Undirected
CALR	PDIA3	Undirected
CALR	CALR	Undirected
CALR	HLA-A	Undirected
CD40	TRAF3	Undirected
CD40	TRAF2	Undirected
IGF2	IGFBP6	Undirected
IGF2	IGFBP5	Undirected
IGF2	IGFBP1	Undirected
NUTF2	NUTF2	Undirected
Cyhr1	Lgals3	Undirected
Tnfrsf9	TRAF1	Undirected
FOSL1	FOSB	Undirected
FOSL1	ATF2	Undirected
FOSL1	MAFB	Undirected
PLAUR	PLAUR	Undirected
RBL1	E2F4	Undirected
Sin3b	MXD1	Undirected
VCL	SLC16A5	Undirected
VCL	FUCA1	Undirected
VCL	G3BP1	Undirected
VCL	LRRN2	Undirected
VCL	CYCS	Undirected
VCL	PSMA2	Undirected
VCL	COL8A1	Undirected
VCL	TUBB2C	Undirected
VCL	RBM3	Undirected
VCL	STX3	Undirected
VCL	RPS19	Undirected
VCL	PRMT3	Undirected
VCL	HNRNPH3	Undirected
VCL	SLC25A5	Undirected
VCL	RIT2	Undirected
VCL	PRRG2	Undirected
VCL	HADHB	Undirected
VCL	BAG4	Undirected
VCL	C14orf166	Undirected
VCL	RPSA	Undirected
VCL	DCT	Undirected
VCL	RPS24	Undirected
VCL	RPS21	Undirected
VCL	PABPC1	Undirected
VCL	KIAA1797	Undirected
VCL	MYH9	Undirected
VCL	SLC25A1	Undirected
VCL	ALS2CR11	Undirected
VCL	SYNCRIP	Undirected
VCL	IGF2BP2	Undirected
VCL	121457	Undirected
VCL	FAM18B2	Undirected
VCL	DDX46	Undirected
VCL	KIAA1267	Undirected
VCL	LRRC59	Undirected
VCL	CBX2	Undirected
VCL	SYNE1	Undirected
VCL	EEF1A1	Undirected
VCL	EIF3F	Undirected
VCL	HSPA8	Undirected
VCL	TLN1	Undirected
VCL	MIF	Undirected
VCL	HNRNPK	Undirected
VCL	VCL	Undirected
VCL	SNRPG	Undirected
VCL	PDIA3	Undirected
VCL	U2AF2	Undirected
VCL	SNRPE	Undirected
VCL	FEN1	Undirected
VCL	GNB2L1	Undirected
VCL	EIF4E	Undirected
VCL	KHDRBS1	Undirected
VCL	RPS20	Undirected
VCL	B2M	Undirected
VCL	LRPAP1	Undirected
VCL	DDX1	Undirected
VCL	SNRPA	Undirected
VCL	PFN1	Undirected
VCL	SNRPF	Undirected
VCL	AVEN	Undirected
VCL	ACTG1	Undirected
VCL	SNRPB	Undirected
VCL	NONO	Undirected
VCL	NME2	Undirected
VCL	FN1	Undirected
VCL	PARK2	Undirected
VCL	PSMB1	Undirected
VCL	LDHA	Undirected
VCL	ANXA2	Undirected
VCL	NUDT21	Undirected
VCL	LGALS3BP	Undirected
VCL	UBAP2L	Undirected
VCL	HIVEP1	Undirected
VCL	U2AF1	Undirected
VCL	LRP1	Undirected
VCL	TFRC	Undirected
VCL	SFPQ	Undirected
VCL	GAPDH	Undirected
VCL	CALML5	Undirected
VCL	FUS	Undirected
VCL	WDTC1	Undirected
VCL	ATP5B	Undirected
VCL	TAF15	Undirected
VCL	ABCC6	Undirected
VCL	CIRBP	Undirected
VCL	HSPE1	Undirected
VCL	SERPINH1	Undirected
VCL	HNRNPH1	Undirected
VCL	LAP3	Undirected
VCL	LGALS1	Undirected
VCL	SCFD1	Undirected
VCL	LETM2	Undirected
VCL	MYL6	Undirected
VCL	CKAP4	Undirected
Eps8	Eps8	Undirected
SRF	Nkx2-5	Undirected
SRF	Gata4	Undirected
GGA2	GGA2	Undirected
PXN	RPL21	Undirected
PXN	RPL17	Undirected
PXN	MAP4	Undirected
PXN	ENO1	Undirected
PXN	RPL13	Undirected
PXN	G3BP1	Undirected
PXN	RPL23	Undirected
PXN	RPL3	Undirected
PXN	RPL19	Undirected
PXN	RPL28	Undirected
PXN	MVP	Undirected
PXN	RPL15	Undirected
PXN	RPL8	Undirected
PXN	FAAH	Undirected
PXN	RPS27	Undirected
PXN	COL8A1	Undirected
PXN	TUBB2C	Undirected
PXN	RPS23	Undirected
PXN	COL4A1	Undirected
PXN	COL6A2	Undirected
PXN	EWSR1	Undirected
PXN	RPL9	Undirected
PXN	DNAH3	Undirected
PXN	SLC25A5	Undirected
PXN	TNC	Undirected
PXN	RPL38	Undirected
PXN	CNTROB	Undirected
PXN	RPLP0	Undirected
PXN	PRRG2	Undirected
PXN	RRBP1	Undirected
PXN	RPLP2	Undirected
PXN	RPSA	Undirected
PXN	NLRP12	Undirected
PXN	PCOLCE	Undirected
PXN	AASS	Undirected
PXN	RPL6	Undirected
PXN	HMGA2	Undirected
PXN	RPS24	Undirected
PXN	DBT	Undirected
PXN	CAPRIN1	Undirected
PXN	TUBB	Undirected
PXN	CAPZA2	Undirected
PXN	MYH9	Undirected
PXN	RPS7	Undirected
PXN	EMD	Undirected
PXN	TFCP2	Undirected
PXN	GPRIN1	Undirected
PXN	TGM2	Undirected
PXN	FAU	Undirected
PXN	CCDC80	Undirected
PXN	SSBP1	Undirected
PXN	XRCC5	Undirected
PXN	HSPA8	Undirected
PXN	TLN1	Undirected
PXN	HNRNPM	Undirected
PXN	PDIA3	Undirected
PXN	PXN	Undirected
PXN	HSPA5	Undirected
PXN	LRPAP1	Undirected
PXN	DDX1	Undirected
PXN	RPL5	Undirected
PXN	SFRS3	Undirected
PXN	PTBP1	Undirected
PXN	COL1A2	Undirected
PXN	RPL11	Undirected
PXN	LMNA	Undirected
PXN	FLNA	Undirected
PXN	ACTG1	Undirected
PXN	NONO	Undirected
PXN	TMPO	Undirected
PXN	RPS6	Undirected
PXN	FN1	Undirected
PXN	TGFB1I1	Undirected
PXN	YBX1	Undirected
PXN	BANF1	Undirected
PXN	RPL4	Undirected
PXN	MICAL1	Undirected
PXN	ANXA2	Undirected
PXN	XRCC6	Undirected
PXN	YWHAZ	Undirected
PXN	LRP1	Undirected
PXN	COL1A1	Undirected
PXN	NARS	Undirected
PXN	PKM2	Undirected
PXN	SFPQ	Undirected
PXN	GAPDH	Undirected
PXN	RPL10	Undirected
PXN	WASF2	Undirected
PXN	RPL7	Undirected
PXN	ARID3B	Undirected
PXN	RPL22	Undirected
PXN	DCTN4	Undirected
PXN	TM7SF2	Undirected
PXN	PRDX1	Undirected
PXN	RPL27	Undirected
PXN	SERPINH1	Undirected
PXN	COG5	Undirected
PXN	RPL26	Undirected
PXN	LGALS1	Undirected
PXN	TUBA1A	Undirected
PXN	MYL6	Undirected
PXN	CKAP4	Undirected
PXN	P4HB	Undirected
PXN	RPL29	Undirected
FGG	FGA	Undirected
FGG	FGB	Undirected
FGG	FGG	Undirected
C1QB	C1QA	Undirected
Hspg2	Nid1	Undirected
PRTN3	PRTN3	Undirected
AP1G1	AP1G1	Undirected
ADH5	ADH5	Undirected
Kcna4	Dlg4	Undirected
Eif4e2	Eif4e2	Undirected
Dffa	Dffb	Undirected
